getInstallerPackageName,newselect,mprotect,getPackageInfo,create_folder,getReceiverInfo,mkdir,pwrite64,getSearchableInfo,pread64,unlink,munmap,statfs64,getActivityInfo,fdatasync,fs_pipe_access,fs_access(read),fs_pipe_access(write),fs_access,mmap2,fs_access(),pipe,fcntl64,fs_access(create__write),nanosleep,getApplicationInfo,fs_access(create__read__write),rename,access,chmod,gettid,fs_access(create),brk,device_access,queryIntentServices,network_access,stat64,fs_access(write),open,lstat64,Class
0,0,89,1,3,0,3,0,0,26,3,33,0,0,0,1,10,0,5,63,3,2,6,6,5,0,0,3,12,6,24,3,27,2,0,0,33,6,32,7,3
0,0,54,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,1,0,0,3,12,6,23,3,21,2,0,0,25,6,28,7,3
0,0,232,3,4,0,4,0,0,50,2,64,0,1,5,3,17,0,19,172,0,8,72,2,3,1,2,0,24,3,189,2,102,4,0,8,27,6,52,10,4
0,81,561,8,7,0,10,18,0,40,13,197,3,1,20,8,1326,0,74,435,9,20,282,59,141,12,6,10,155,15,348,11,315,15,0,14,140,8,1500,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1387,55,10,0,29,583,0,1569,16,983,13,0,250,33,210,0,826,1717,6,62,5653,12,177,18,0,5,1729,118,444,173,295,185,0,32,1826,8,1441,364,4
0,0,57,1,0,0,0,0,0,1,0,2,0,0,0,1,9,0,4,32,0,2,5,2,1,0,0,0,3,0,21,1,9,2,0,0,11,6,24,3,2
0,0,253,1,2,0,2,0,0,43,0,63,0,0,0,1,15,0,16,130,0,2,17,2,9,0,0,0,5,1,27,2,141,2,0,0,31,7,44,3,3
0,0,467,3,5,0,5,283,0,44,7,220,0,2,30,1,933,0,58,399,3,9,561,5,22,1,8,3,50,2,1265,41,601,40,0,11,113,6,1091,136,2
0,0,154,1,3,0,3,0,0,16,0,27,0,0,0,1,16,0,8,80,0,2,8,3,3,0,0,0,10,3,24,3,29,2,0,0,20,6,38,4,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,261,1,4,0,4,0,0,22,17,92,0,0,0,1,24,0,8,161,17,2,26,22,5,0,0,17,51,21,67,3,64,2,14,0,96,7,66,21,2
0,0,60,1,0,0,1,30,0,88,2,52,1,0,15,1,10,0,48,89,0,2,331,3,3,1,0,0,92,1,25,5,32,40,0,0,104,6,113,15,4
0,0,576,3,5,0,5,1,0,19,2,118,0,1,5,1,752,0,42,1271,0,9,88,7,17,1,2,1,22,2,287,4,254,21,0,10,40,7,835,13,3
0,0,273,3,4,0,4,0,0,15,2,109,0,1,5,2,666,0,35,265,0,10,93,5,6,1,2,0,25,6,269,2,360,16,0,11,24,6,732,10,3
0,0,167,1,2,0,2,0,0,15,0,24,0,0,0,1,30,0,12,85,0,2,23,2,3,0,0,0,5,1,32,2,46,3,0,0,21,6,55,3,3
0,0,157,1,3,0,3,0,0,16,0,27,0,0,0,1,16,0,8,80,0,2,8,3,2,0,0,0,10,3,24,3,27,2,0,0,20,6,38,4,3
0,0,163,1,3,0,3,51,0,56,2,46,1,0,25,1,18,0,25,111,0,2,133,2,1,0,0,0,27,4,30,9,46,2,0,0,56,6,62,3,2
0,0,2246,24,3,0,13,290,0,449,30,309,16,1,115,22,8042,0,765,679,28,41,1599,35,649,22,0,25,661,49,320,55,249,54,0,25,574,7,8990,20748,4
0,0,432,3,5,0,5,1,0,19,2,145,0,1,5,1,784,0,45,303,0,9,95,12,21,1,2,1,22,2,290,4,351,21,0,11,48,6,874,13,3
0,0,294,3,6,0,6,172,0,59,34,211,0,1,25,1,984,0,52,389,30,9,410,9,18,1,7,6,54,7,685,35,381,36,0,11,153,7,1130,98,4
0,0,155,1,3,0,3,0,0,16,0,31,0,0,0,1,16,0,8,84,0,2,8,3,2,0,0,0,10,3,24,3,25,2,0,0,20,6,38,4,3
0,0,966,6922,11,0,15,87,0,68,15,252,3,1,45,2,123,0,88,584,9,5,413,30,364,3,0,9,153,27,107,19,133,56,0,0,167,11,327,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,391,3,6,0,6,1,0,17,8,112,0,1,5,1,799,0,45,274,6,9,91,12,12,1,2,7,39,10,281,5,377,17,0,11,72,6,886,20,3
0,0,133,1,2,0,2,0,0,1,0,5,0,0,0,1,10,0,4,44,0,2,5,2,3,0,0,0,13,1,28,2,19,2,0,0,26,7,27,19,2
0,0,124,2,2,0,2,0,0,31,0,42,0,0,0,1,14,0,8,98,0,2,8,2,3,0,0,0,9,1,25,2,49,3,0,0,21,6,35,3,3
0,0,52,1,3,0,3,0,0,22,3,26,0,0,0,1,8,0,3,56,3,2,5,6,1,0,0,3,12,6,23,3,22,2,0,0,25,6,28,7,3
0,0,204,1,3,0,3,0,0,6,13,25,0,0,0,1,10,0,4,91,13,3,12,16,328,0,0,13,13836,16,58,3,43,2,0,0,59,7,42,17,2
0,0,155,1,3,0,3,51,0,56,2,46,1,0,25,1,18,0,25,111,0,2,133,2,3,0,0,0,27,4,30,9,47,2,0,0,56,6,62,3,2
0,0,291,3,3,0,3,0,0,9,2,14,0,1,5,4,14,0,9,1044,0,8,69,2,8,1,2,0,18,2,177,2,69,4,0,8,19,7,40,10,3
0,160,2963,13,29,0,49,155,0,162,36,504,10,1,70,46,568,0,276,1503,30,151,766,66,317,21,2,29,397,53,351,39,347,158,0,33,334,20,1130,338,4
0,0,16,0,0,0,1,0,0,0,0,5,0,0,0,0,733,0,21,27,0,0,3,1,10,0,0,0,10,0,12,1,4,0,0,0,0,1,757,0,4
0,0,262,1,2,0,2,0,0,43,0,61,0,0,0,1,15,0,16,128,0,2,17,2,13,0,0,0,5,1,27,2,134,2,0,0,31,7,44,3,3
0,0,183,1,2,0,2,0,0,16,0,31,0,0,0,1,15,0,9,94,0,2,11,2,7,0,0,0,5,1,31,2,49,3,0,0,17,6,37,3,3
0,0,51,1,3,0,3,0,0,24,1,28,0,0,0,1,8,0,3,58,1,2,5,4,7,0,0,1,8,4,23,3,22,2,0,0,21,6,26,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,261,1,2,0,2,0,0,18,0,22,0,0,0,1,14,0,16,91,0,2,7,2,3,0,0,0,5,1,26,2,52,2,0,0,17,6,42,3,3
0,0,1494,27,9,0,14,34,0,226,11,279,3,1,20,4,73,0,126,529,7,12,557,16,77,7,2,7,171,11,226,17,348,49,0,8,204,9,293,28,4
0,0,3265,18,22,0,43,308,0,397,53,665,13,2,140,20,1411,2,449,1888,43,42,2159,89,154,26,2,43,660,91,441,76,451,212,0,48,662,23,2265,201,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,54,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,2,0,0,3,12,6,23,3,22,2,0,0,25,6,28,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91,1,2,0,2,0,0,21,0,29,0,0,0,1,14,0,8,88,0,2,8,2,3,0,0,0,7,1,28,2,41,2,0,0,16,6,34,3,3
0,0,54,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,7,0,0,3,12,6,23,3,21,2,0,0,25,6,28,7,3
0,0,125,1,3,0,3,44,0,125,2,27,1,0,20,1,11,0,55,61,0,2,399,2,0,0,0,0,97,11,27,15,38,10,0,0,135,6,99,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,56,1,0,0,0,0,0,1,0,2,0,0,0,1,9,0,4,32,0,2,5,2,1,0,0,0,3,0,21,1,9,2,0,0,11,6,24,3,2
0,0,99,1,2,0,2,0,0,19,0,28,0,0,0,1,14,0,8,82,0,2,8,2,1,0,0,0,7,1,23,2,39,2,0,0,16,6,34,3,3
0,0,56,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,2,0,0,3,12,6,23,3,22,2,0,0,25,6,28,7,3
0,0,252,1,3,0,3,0,0,29,0,39,0,0,0,1,15,0,16,110,0,2,36,2,2,0,0,0,75,2,60,2,93,2,0,0,81,7,44,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,3177,12,29,0,59,125,0,131,37,603,30,0,55,66,626,0,380,1859,33,190,692,70,439,21,2,32,476,55,365,43,399,166,0,39,321,20,1308,364,4
0,0,256,2,3,0,3,0,0,18,0,40,0,0,0,1,25,0,21,117,0,2,10,2,7,2,0,0,11,2,36,3,77,2,0,0,27,6,59,7,1
0,0,58,1,0,0,0,0,0,1,0,2,0,0,0,2,9,0,4,32,0,2,5,2,1,0,0,0,3,0,21,1,9,2,0,0,11,6,24,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6476,2235,12,5,0,24,318,0,703,68,879,19,2,135,27,975,2,521,1838,62,55,2432,133,128522,22,0,71,1088,106,421,83,414,213,0,55,1062,17,1949,271,4
0,0,54,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,3,0,0,3,12,6,23,3,23,2,0,0,25,6,28,7,3
0,0,2690,31,21,0,36,368,0,1592,57,819,14,1,170,17,2221,0,902,1975,41,35,5451,75,84,19,6,42,1549,171,549,166,515,307,0,52,1837,22,3699,174,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,123,2,2,0,2,0,0,31,0,42,0,0,0,1,14,0,8,98,0,2,8,2,1,0,0,0,9,1,25,2,47,3,0,0,21,6,35,3,3
0,0,56,1,3,0,3,0,0,24,2,28,0,0,0,1,8,0,3,58,2,2,5,5,7,0,0,2,10,5,23,3,22,2,0,0,23,6,27,6,3
0,0,57,1,0,0,1,30,0,82,2,49,1,0,15,1,10,0,45,83,0,2,310,3,3,1,0,0,86,1,21,5,33,37,0,0,98,6,107,15,4
0,0,54,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,3,0,0,3,12,6,23,3,22,2,0,0,25,6,28,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,508,5,5,0,7,180,0,203,10,210,1,2,70,9,1025,0,120,418,6,31,625,11,32,1,2,6,150,23,380,28,329,17,0,11,390,6,1210,19,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,940,3,5,0,5,1,0,19,2,124,0,1,5,2,900,0,48,283,0,9,102,7,88,1,2,1,22,2,288,4,260,21,0,11,38,6,988,13,3
0,0,245,6,5,0,5,81,0,87,7,87,1,0,35,4,21,0,28,160,3,5,195,7,7,0,0,3,57,11,54,12,88,6,0,0,68,7,81,8,2
0,0,873,3,7,0,8,0,0,51,11,116,1,0,0,1,66,0,40,301,11,2,45,19,18,1,0,11,44,19,30,4,97,29,0,0,68,8,166,27,4
0,0,285,3,3,0,3,0,0,9,2,14,0,1,5,4,14,0,9,1038,0,8,69,2,8,1,2,0,18,2,177,2,74,4,0,8,19,7,40,10,3
0,0,254,1,2,0,2,0,0,37,0,41,0,0,0,1,14,0,15,112,0,2,7,2,7,0,0,0,5,1,30,2,43,2,0,0,17,6,41,3,3
0,0,153,1,3,0,3,0,0,16,0,27,0,0,0,1,16,0,8,80,0,2,8,3,3,0,0,0,10,3,24,3,28,2,0,0,20,6,38,4,3
0,0,175,1,2,0,2,0,0,16,0,31,0,0,0,1,15,0,9,91,0,2,11,2,6,0,0,0,5,1,27,2,41,3,0,0,17,6,37,3,3
0,0,387,3,5,0,5,6,0,27,5,67,0,4,20,1,656,0,39,213,1,9,189,5,7,1,6,3,41,2,264,5,155,6,0,10,65,6,723,19,3
0,0,42,1,2,0,2,0,0,1,0,3,0,0,0,2,9,0,4,36,0,2,5,2,0,0,0,0,3,1,21,2,10,2,0,0,9,6,25,3,4
0,0,146,1,2,0,2,0,0,6,0,17,0,0,0,1,15,0,8,71,0,2,8,2,2,0,0,0,9,1,26,2,32,2,0,0,22,7,36,3,3
0,0,170,1,3,0,3,0,0,5,0,18,0,0,0,1,16,0,9,78,0,2,6,3,3,0,0,0,8,3,33,3,39,2,0,0,75,7,40,4,2
0,0,509,2,3,0,3,0,0,18,0,40,0,0,0,1,25,0,21,114,0,2,10,2,16,2,0,0,11,2,32,3,132,2,0,0,27,6,59,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,283,3,4,0,4,0,0,39,2,87,0,1,5,2,529,0,28,230,0,9,88,3,3,1,2,0,23,4,244,3,162,7,0,10,40,6,578,11,2
0,0,599,4,4,0,9,120,0,51,7,826,10,0,45,16,72,0,90,1105,5,31,354,11,55,8,2,5,174,10,327,17,160,12,0,11,140,7,213,61,4
0,0,363,5,7,0,10,30,0,79,7,135,1,0,20,2,19,0,29,261,3,9,199,15,18,2,2,3,91,16,223,8,185,7,0,9,99,7,88,22,1
0,0,124,2,2,0,2,0,0,31,0,42,0,0,0,1,14,0,8,98,0,2,8,2,4,0,0,0,9,1,25,2,47,3,0,0,21,6,35,3,3
0,0,878,3,5,0,5,1,0,19,2,116,0,1,5,1,825,0,44,272,0,9,87,7,21,1,2,1,22,2,307,4,310,21,0,10,38,6,910,13,3
0,0,57,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,2,0,0,3,12,6,23,3,20,2,0,0,25,6,28,7,3
0,13,772,15,13,0,29,58,0,70,23,292,5,2,35,7,94,1,86,600,17,23,311,45,52,4,2,15,246,33,266,23,180,32,0,8,262,9,291,81,2
4,24,1582,102,21,3,34,1618,0,1300,70,1117,7,9,625,6,274,5,555,1376,54,23,4053,103,432,69,5,53,1040,61,479,144,455,207,0,15,1333,7,1298,162,4
0,0,80,1,3,0,3,0,0,20,1,28,0,0,0,1,9,0,4,58,1,2,6,4,3,0,0,1,8,4,25,3,20,2,0,0,21,6,28,5,3
0,0,93,2,3,0,3,0,0,1,0,2,0,0,0,2,8,0,3,32,0,2,5,2,0,1,0,0,4,2,21,2,9,2,0,0,11,6,23,3,4
0,0,222,2,4,0,4,0,0,52,0,87,0,1,0,1,15,0,16,157,0,2,23,7,8,1,0,0,30,7,40,4,79,3,0,0,40,7,53,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,216,1,3,0,3,0,0,6,13,25,0,0,0,2,10,0,4,91,13,3,12,16,337,0,0,13,14277,16,60,3,44,2,0,0,59,7,42,17,2
0,0,394,3,5,0,5,0,0,28,15,123,0,1,5,2,589,0,28,272,13,9,94,18,7,1,2,13,57,18,261,3,177,6,13,10,117,7,653,24,2
0,0,305,7,15,0,23,177,0,238,18,165,3,0,75,2,24,0,111,242,16,5,669,34,29,6,0,16,285,27,78,40,94,18,0,0,277,7,236,36,1
0,0,236,1,2,0,2,0,0,18,0,22,0,0,0,1,14,0,16,91,0,2,7,2,7,0,0,0,5,1,26,2,52,2,0,0,17,6,42,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,203,1,3,0,3,0,0,6,19,13,0,0,0,2,10,0,4,79,19,3,12,22,302,0,0,19,14439,22,56,3,48,2,0,0,65,7,48,23,2
0,0,269,1,2,0,2,0,0,18,0,22,0,0,0,1,14,0,16,91,0,2,7,2,4,0,0,0,5,1,26,2,52,2,0,0,17,6,42,3,3
0,0,51,1,3,0,3,0,0,24,1,28,0,0,0,1,8,0,3,58,1,2,5,4,10,0,0,1,8,4,23,3,21,2,0,0,21,6,26,5,3
0,0,502,6,9,0,9,332,0,204,29,480,1,2,55,2,1349,0,93,684,21,11,754,25,21,4,10,20,137,27,1346,50,1404,58,0,10,191,6,1591,74,2
0,0,381,5,1,0,4,0,0,6,3,90,4,0,0,9,44,0,28,224,3,18,128,6,32,5,0,2,131,2,219,2,75,8,0,18,115,6,98,65,4
0,0,119,1,3,0,3,0,0,22,0,32,0,0,0,1,15,0,16,93,0,2,7,3,1,0,0,0,8,3,23,3,45,2,0,0,23,6,45,4,2
0,0,381,3,6,0,6,284,0,68,5,217,0,1,30,1,1014,0,95,407,1,9,565,3,48,1,8,1,51,2,1444,38,546,55,0,11,151,6,1219,22,4
0,0,269,3,6,0,6,6,0,15,4,58,0,1,25,1,525,0,35,199,0,10,213,6,7,1,7,2,46,5,249,5,174,7,0,11,70,6,591,13,3
0,0,196,4,4,0,6,115,0,117,5,112,3,0,50,5,33,0,63,239,1,10,239,4,7,1,0,1,48,7,39,17,69,13,0,0,76,6,136,5,1
0,0,1554,9,10,0,11,293,1,406,10,505,2,11,60,4,66,0,121,660,6,13,858,38,86,1,2,28,319,16,282,15,279,181,0,8,305,63,489,26,4
0,0,183,1,2,0,2,0,0,16,0,32,0,0,0,1,15,0,9,91,0,2,11,2,6,0,0,0,5,1,27,2,47,3,0,0,17,6,37,3,3
0,0,42,2,4,0,5,0,0,2,0,8,0,0,0,3,8,1,5,46,0,6,7,3,2,0,0,0,5,2,32,3,14,2,0,0,21,6,27,5,2
0,0,878,3,5,0,5,1,0,19,2,120,0,1,5,1,735,0,43,276,0,9,87,7,18,1,2,1,22,2,281,4,257,21,0,10,38,6,818,13,3
0,0,345,1,2,0,2,0,0,160,0,180,0,0,0,1,14,0,15,244,0,2,15,2,14,0,0,0,5,1,26,2,80,2,0,0,35,6,41,3,2
0,0,253,1,3,0,3,0,0,7,10,14,0,0,0,2,10,0,4,80,10,3,24,13,302,0,0,10,11101,13,52,3,53,2,0,0,56,7,39,14,2
0,0,2104,6,5,0,6,0,0,10,0,61,0,0,0,5,24,0,14,175,0,13,98,6,13,8,0,3,189,1,230,5,89,9,1,10,122,7,97,30,4
0,0,364,7,3,0,3,151,0,64,6,217,0,2,25,1,746,0,53,386,2,10,384,4,9,1,7,2,59,1,585,25,394,36,0,10,94,7,878,22,3
0,0,266,1,3,0,3,0,0,48,2,80,0,0,0,1,14,0,15,154,2,2,13,5,17,0,0,2,22,5,35,3,105,2,0,0,54,6,45,6,3
0,0,55,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,2,0,0,3,12,6,23,3,20,2,0,0,25,6,28,7,3
0,0,53,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,3,0,0,3,12,6,23,3,24,2,0,0,25,6,28,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,56,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,2,0,0,3,12,6,23,3,21,2,0,0,25,6,28,7,3
0,0,330,4,3,0,4,0,0,24,2,42,0,1,5,3,19,0,21,161,0,8,77,2,15,1,2,0,22,2,194,3,131,5,0,9,30,6,58,10,4
0,32,769,67,17,0,21,374,0,410,53,394,1,0,150,4,45,9,202,517,43,17,1524,70,56,15,0,43,548,86,171,57,121,45,10,25,567,6,425,70,2
0,0,173,1,2,0,2,0,0,16,0,31,0,0,0,1,15,0,9,91,0,2,11,2,7,0,0,0,5,1,27,2,50,3,0,0,17,6,37,3,3
0,0,270,3,6,0,6,6,0,15,4,58,0,1,25,1,507,0,34,201,0,10,213,6,3,1,7,2,46,5,256,5,180,7,0,11,70,6,572,13,3
0,0,214,1,4,0,4,0,0,6,0,72,0,0,0,1,60,0,20,138,0,13,89,3,592,0,0,0,12,4,74,3,70,2,8,0,149,6,94,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,259,3,5,0,5,8,0,11,4,41,0,2,20,2,580,0,38,182,0,9,190,5,8,1,6,3,45,2,267,5,171,6,0,10,72,6,646,24,2
0,0,290,3,3,0,3,0,0,9,2,13,0,1,5,4,13,0,9,83,0,8,69,2,9,1,2,0,18,2,177,2,64,4,0,8,19,6,38,10,3
0,0,297,1,3,0,3,0,0,20,1,40,0,0,0,1,16,0,16,101,1,2,7,5,16,0,0,1,15,5,27,3,49,3,0,0,29,6,49,6,3
0,0,356,3,9,0,9,358,0,19,47,274,0,2,30,1,942,0,60,444,43,10,615,4,15,1,8,2,53,4,1178,70,405,69,0,10,85,7,1160,145,4
0,0,948,3,5,0,5,1,0,19,2,132,0,1,5,1,736,0,44,288,0,9,105,7,89,1,2,1,22,2,284,4,315,21,0,10,38,6,820,13,3
0,0,40,1,3,0,3,0,0,1,0,0,0,0,0,1,8,0,3,36,0,2,25,2,3,0,0,0,5,2,23,2,16,2,0,0,19,6,23,3,4
0,0,428,5,1,0,2,60,0,72,6,102,5,0,30,12,37,0,56,242,2,20,395,5,33,4,0,2,182,7,226,13,103,12,0,19,194,7,133,54,4
0,0,556,3,5,0,5,1,0,19,2,136,0,1,5,1,875,0,45,296,0,9,95,12,36,1,2,1,22,2,290,4,469,21,0,10,48,6,965,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,153,1,3,0,3,0,0,17,0,25,0,0,0,1,16,0,17,89,0,2,10,3,3,0,0,0,7,3,26,2,63,2,0,0,25,6,46,3,3
0,159,4198,19,32,0,68,192,0,1035,50,814,32,0,90,81,558,0,798,2345,40,212,3618,87,138,21,2,37,1409,141,382,133,442,275,0,62,1351,24,1877,413,4
0,0,60,1,3,0,3,0,0,31,3,35,0,0,0,1,8,0,3,65,3,2,5,6,2,0,0,3,12,6,23,3,22,2,0,0,25,6,28,7,3
0,0,3228,19,22,0,43,308,0,262,53,615,13,2,140,20,1407,2,399,1824,43,42,1779,87,105,19,2,43,544,80,430,63,454,200,0,43,523,23,2184,200,4
0,0,301,3,5,0,5,131,0,7,7,153,0,1,25,1,748,0,47,313,3,9,360,4,13,1,7,2,44,2,492,23,727,24,0,10,73,6,859,25,4
0,0,55,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,4,0,0,3,12,6,23,3,20,2,0,0,25,6,28,7,3
0,0,16,0,0,0,1,0,0,0,0,5,0,0,0,0,224,0,12,27,0,0,3,1,3,0,0,0,3,0,5,1,4,0,0,0,0,1,239,0,4
0,0,58,1,0,0,1,30,0,86,2,51,1,0,15,1,10,0,47,85,0,2,324,3,4,1,0,0,90,1,21,5,33,39,0,0,102,6,111,15,4
0,0,156,1,2,0,2,0,0,15,0,27,0,0,0,1,15,0,9,90,0,2,11,2,7,0,0,0,5,1,27,2,43,3,0,0,21,6,37,3,3
0,0,42,1,3,0,3,0,0,1,0,2,0,0,0,2,8,0,3,32,0,2,5,2,0,0,0,0,8,2,21,2,17,2,0,0,18,6,23,3,4
0,0,101,1,2,0,2,0,0,17,0,21,0,0,0,1,14,0,8,75,0,2,8,2,1,0,0,0,5,1,22,2,39,2,0,0,15,6,34,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,257,1,2,0,2,0,0,43,0,63,0,0,0,1,15,0,16,136,0,2,17,2,8,0,0,0,5,1,35,2,143,2,0,0,31,7,44,3,3
0,0,316,3,5,0,5,132,0,7,7,155,0,1,25,1,729,0,47,314,3,9,361,4,15,1,7,2,44,2,487,23,776,24,0,10,72,6,840,25,4
0,0,1696,29,11,0,16,34,0,243,11,344,3,1,20,4,70,0,124,609,7,12,527,13,42,7,2,7,166,10,233,15,352,50,0,10,221,9,284,26,4
0,0,124,2,2,0,2,0,0,31,0,42,0,0,0,1,14,0,8,98,0,2,8,2,3,0,0,0,9,1,25,2,48,3,0,0,21,6,35,3,3
0,0,354,4,4,0,5,0,0,33,3,51,0,1,5,3,19,0,20,167,1,8,77,3,15,1,2,0,24,4,190,3,132,5,0,9,30,6,58,13,4
0,0,157,1,2,0,2,0,0,15,0,27,0,0,0,1,15,0,9,90,0,2,11,2,4,0,0,0,5,1,27,2,45,3,0,0,21,6,37,3,3
0,0,292,7,6,0,6,119,0,139,6,135,1,1,45,1,492,0,74,298,0,9,597,4,74,1,7,2,117,10,304,21,278,18,0,13,157,6,622,16,2
0,6504,2277,12,6,0,24,318,0,608,79,853,19,2,135,20,978,2,487,1788,73,47,2156,130,127720,22,0,82,1015,108,405,77,456,205,0,60,955,17,1900,246,4
0,0,1612,26,8,0,11,34,0,221,9,272,3,0,15,2,71,0,122,485,7,6,460,13,42,6,0,7,148,10,72,15,297,48,0,3,199,9,279,19,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,615,1,5,0,11,57,0,74,19,103,7,1,25,12,109,0,111,400,17,24,299,20,6,0,0,15,96,25,44,19,95,29,0,1,140,8,296,36,4
0,0,1539,3,7,0,9,0,0,43,10,159,2,0,0,1,123,0,56,463,10,2,90,19,13,1,0,11,39,17,44,6,192,50,0,0,89,11,265,38,4
0,0,2898,11,29,0,48,215,0,551,38,564,10,0,100,16,375,0,425,1561,28,30,1953,62,48,18,2,27,703,81,304,73,372,188,0,30,731,20,1145,144,4
0,0,53,1,3,0,3,0,0,24,1,28,0,0,0,1,8,0,3,58,1,2,5,4,2,0,0,1,8,4,23,3,21,2,0,0,21,6,26,5,3
